transaction_id,timestamp,customer_id,amount,currency,merchant_category,payment_method,country,device_type,is_international,is_fraud
3056,2026-01-11 14:35:00,479,98.51,USD,online_services,pix,CO,mobile,1,0
3057,2026-01-11 14:40:00,803,15.9,USD,utilities,pix,CO,tablet,1,0
3058,2026-01-11 14:45:00,148,19.28,USD,restaurants,card,CL,mobile,1,0
3059,2026-01-11 14:50:00,390,46.75,USD,entertainment,card,BR,mobile,0,0
3060,2026-01-11 14:55:00,274,59.93,USD,restaurants,bank_transfer,BR,mobile,1,0
3061,2026-01-11 15:00:00,249,71.41,USD,online_services,card,BR,desktop,1,0
3062,2026-01-11 15:05:00,309,30.27,USD,utilities,pix,BR,mobile,1,0
3063,2026-01-11 15:10:00,383,56.18,USD,groceries,card,BR,tablet,1,0
3064,2026-01-11 15:15:00,128,69.8,USD,restaurants,pix,AR,mobile,1,0
3065,2026-01-11 15:20:00,708,40.47,USD,electronics,card,BR,desktop,1,0
3066,2026-01-11 15:25:00,551,28.71,USD,entertainment,card,BR,desktop,0,0
3067,2026-01-11 15:30:00,830,7.8,USD,travel,card,CL,desktop,1,0
3068,2026-01-11 15:35:00,706,60.29,USD,groceries,digital_wallet,BR,tablet,0,0
3069,2026-01-11 15:40:00,150,34.54,USD,entertainment,card,PT,mobile,1,0
3070,2026-01-11 15:45:00,70,21.9,USD,entertainment,card,BR,mobile,1,0
3071,2026-01-11 15:50:00,423,118.84,USD,online_services,card,BR,mobile,1,0
3072,2026-01-11 15:55:00,482,7.94,USD,transport,card,US,desktop,1,0
3073,2026-01-11 16:00:00,241,171.41,USD,groceries,bank_transfer,AR,mobile,0,0
3074,2026-01-11 16:05:00,783,32.39,USD,entertainment,card,MX,mobile,1,0
3075,2026-01-11 16:10:00,582,45.49,USD,entertainment,pix,BR,mobile,1,0
3076,2026-01-11 16:15:00,748,22.31,USD,travel,pix,BR,mobile,1,0
3077,2026-01-11 16:20:00,110,6.25,USD,entertainment,bank_transfer,CL,mobile,1,0
3078,2026-01-11 16:25:00,816,28.8,USD,restaurants,bank_transfer,BR,mobile,0,0
3079,2026-01-11 16:30:00,207,46.28,USD,restaurants,card,AR,tablet,0,0
3080,2026-01-11 16:35:00,449,65.12,USD,electronics,bank_transfer,BR,mobile,1,0
3081,2026-01-11 16:40:00,440,27.17,USD,online_services,bank_transfer,BR,tablet,0,0
3082,2026-01-11 16:45:00,821,3.7,USD,travel,digital_wallet,BR,mobile,1,0
3083,2026-01-11 16:50:00,277,7.09,USD,entertainment,digital_wallet,MX,mobile,1,0
3084,2026-01-11 16:55:00,241,257.76,USD,online_services,pix,BR,desktop,1,0
3085,2026-01-11 17:00:00,340,11.11,USD,transport,card,PT,mobile,1,0
3086,2026-01-11 17:05:00,361,137.97,USD,electronics,card,BR,mobile,0,0
3087,2026-01-11 17:10:00,182,13.01,USD,entertainment,bank_transfer,AR,desktop,1,0
3088,2026-01-11 17:15:00,177,27.59,USD,restaurants,digital_wallet,BR,mobile,0,0
3089,2026-01-11 17:20:00,232,61.88,USD,electronics,card,CL,mobile,1,0
3090,2026-01-11 17:25:00,468,14.58,USD,travel,pix,MX,mobile,1,0
3091,2026-01-11 17:30:00,344,162.75,USD,transport,card,AR,mobile,1,0
3092,2026-01-11 17:35:00,393,35.72,USD,restaurants,card,BR,mobile,1,0
3093,2026-01-11 17:40:00,720,52.5,USD,electronics,card,CO,mobile,1,0
3094,2026-01-11 17:45:00,241,25.34,USD,online_services,card,BR,mobile,1,0
3095,2026-01-11 17:50:00,910,63.99,USD,electronics,pix,AR,mobile,1,0
3096,2026-01-11 17:55:00,752,160.58,USD,utilities,card,CO,mobile,1,0
3097,2026-01-11 18:00:00,175,29.04,USD,entertainment,pix,BR,mobile,0,0
3098,2026-01-11 18:05:00,314,186.74,USD,restaurants,pix,CL,mobile,1,0
3099,2026-01-11 18:10:00,184,17.96,USD,online_services,bank_transfer,CO,desktop,1,0
3100,2026-01-11 18:15:00,273,71.1,USD,travel,card,BR,tablet,1,0
3101,2026-01-11 18:20:00,366,54.01,USD,travel,card,BR,desktop,1,0
3102,2026-01-11 18:25:00,131,11.37,USD,entertainment,pix,BR,mobile,0,0
3103,2026-01-11 18:30:00,15,41.01,USD,groceries,pix,CO,mobile,1,0
3104,2026-01-11 18:35:00,439,33.36,USD,transport,card,AR,desktop,1,0
3105,2026-01-11 18:40:00,701,14.11,USD,utilities,pix,BR,mobile,0,0
3106,2026-01-11 18:45:00,303,47.37,USD,entertainment,digital_wallet,BR,mobile,0,0
3107,2026-01-11 18:50:00,861,38.33,USD,electronics,card,BR,mobile,0,0
3108,2026-01-11 18:55:00,370,30.8,USD,electronics,card,BR,mobile,1,0
3109,2026-01-11 19:00:00,901,30.92,USD,travel,digital_wallet,BR,tablet,1,0
3110,2026-01-11 19:05:00,236,30.26,USD,electronics,bank_transfer,BR,mobile,0,0
3111,2026-01-11 19:10:00,540,22.93,USD,electronics,card,BR,mobile,1,0
3112,2026-01-11 19:15:00,764,38.09,USD,travel,bank_transfer,CL,mobile,1,0
3113,2026-01-11 19:20:00,60,17.39,USD,transport,card,CL,desktop,0,0
3114,2026-01-11 19:25:00,931,471.92,USD,travel,bank_transfer,BR,mobile,1,0
3115,2026-01-11 19:30:00,365,8.09,USD,entertainment,pix,AR,mobile,0,0
3116,2026-01-11 19:35:00,498,18.45,USD,entertainment,pix,BR,desktop,1,0
3117,2026-01-11 19:40:00,629,19.97,USD,travel,digital_wallet,BR,desktop,0,0
3118,2026-01-11 19:45:00,643,254.8,USD,electronics,bank_transfer,PT,mobile,1,0
3119,2026-01-11 19:50:00,24,8.85,USD,entertainment,card,AR,mobile,1,0
3120,2026-01-11 19:55:00,868,50.7,USD,entertainment,pix,BR,desktop,1,0
3121,2026-01-11 20:00:00,624,42.45,USD,transport,bank_transfer,BR,desktop,0,0
3122,2026-01-11 20:05:00,999,46.23,USD,electronics,pix,CL,mobile,1,0
3123,2026-01-11 20:10:00,472,114.02,USD,entertainment,card,BR,mobile,0,0
3124,2026-01-11 20:15:00,614,111.7,USD,entertainment,card,PT,mobile,1,0
3125,2026-01-11 20:20:00,442,21.1,USD,electronics,digital_wallet,BR,mobile,0,1
3126,2026-01-11 20:25:00,890,40.21,USD,transport,card,BR,mobile,1,0
3127,2026-01-11 20:30:00,833,5.13,USD,online_services,pix,AR,mobile,0,0
3128,2026-01-11 20:35:00,909,36.57,USD,travel,pix,CL,desktop,1,0
3129,2026-01-11 20:40:00,505,14.97,USD,travel,card,AR,mobile,1,0
3130,2026-01-11 20:45:00,792,27.48,USD,electronics,card,US,tablet,1,0
3131,2026-01-11 20:50:00,359,6.14,USD,utilities,card,US,mobile,1,0
3132,2026-01-11 20:55:00,461,49.64,USD,transport,card,BR,mobile,1,0
3133,2026-01-11 21:00:00,761,6.07,USD,online_services,bank_transfer,BR,desktop,1,0
3134,2026-01-11 21:05:00,82,38.41,USD,groceries,card,BR,mobile,1,0
3135,2026-01-11 21:10:00,711,9.71,USD,groceries,card,CL,mobile,1,0
3136,2026-01-11 21:15:00,16,14.16,USD,travel,pix,CL,mobile,1,0
3137,2026-01-11 21:20:00,581,105.08,USD,utilities,bank_transfer,BR,mobile,1,0
3138,2026-01-11 21:25:00,478,59.62,USD,groceries,card,PT,mobile,1,0
3139,2026-01-11 21:30:00,469,104.5,USD,entertainment,card,BR,tablet,1,0
3140,2026-01-11 21:35:00,495,157.55,USD,electronics,pix,MX,tablet,1,0
3141,2026-01-11 21:40:00,492,15.29,USD,groceries,pix,MX,mobile,1,0
3142,2026-01-11 21:45:00,408,148.26,USD,transport,pix,BR,mobile,0,0
3143,2026-01-11 21:50:00,452,7.65,USD,entertainment,card,BR,mobile,1,0
3144,2026-01-11 21:55:00,569,69.83,USD,entertainment,bank_transfer,BR,tablet,1,0
3145,2026-01-11 22:00:00,764,20.22,USD,utilities,pix,US,mobile,1,0
3146,2026-01-11 22:05:00,553,13.06,USD,online_services,bank_transfer,BR,mobile,1,0
3147,2026-01-11 22:10:00,643,61.22,USD,groceries,digital_wallet,MX,mobile,1,0
3148,2026-01-11 22:15:00,837,85.2,USD,utilities,pix,AR,tablet,1,0
3149,2026-01-11 22:20:00,990,82.7,USD,groceries,card,AR,mobile,1,0
3150,2026-01-11 22:25:00,109,41.05,USD,online_services,pix,US,mobile,1,0
3151,2026-01-11 22:30:00,713,37.79,USD,utilities,pix,BR,mobile,1,0
3152,2026-01-11 22:35:00,226,56.08,USD,online_services,card,CO,mobile,1,0
3153,2026-01-11 22:40:00,197,44.87,USD,groceries,card,BR,mobile,1,0
3154,2026-01-11 22:45:00,794,56.9,USD,groceries,card,BR,mobile,1,0
3155,2026-01-11 22:50:00,69,40.61,USD,online_services,digital_wallet,BR,mobile,0,0
3156,2026-01-11 22:55:00,848,76.92,USD,transport,bank_transfer,BR,mobile,1,0
3157,2026-01-11 23:00:00,771,6.51,USD,electronics,pix,CO,mobile,1,0
3158,2026-01-11 23:05:00,995,29.04,USD,transport,bank_transfer,BR,desktop,1,0
3159,2026-01-11 23:10:00,668,8.3,USD,restaurants,pix,AR,mobile,0,0
3160,2026-01-11 23:15:00,873,43.67,USD,groceries,bank_transfer,BR,mobile,0,0
3161,2026-01-11 23:20:00,119,171.05,USD,restaurants,card,CL,mobile,0,0
3162,2026-01-11 23:25:00,890,20.61,USD,utilities,card,MX,mobile,1,0
3163,2026-01-11 23:30:00,161,37.61,USD,groceries,pix,CL,mobile,1,0
3164,2026-01-11 23:35:00,315,70.56,USD,online_services,bank_transfer,PT,desktop,1,0
3165,2026-01-11 23:40:00,129,4.19,USD,restaurants,bank_transfer,BR,mobile,1,0
3166,2026-01-11 23:45:00,402,19.65,USD,travel,digital_wallet,BR,mobile,1,0
3167,2026-01-11 23:50:00,749,47.68,USD,transport,bank_transfer,AR,mobile,1,0
3168,2026-01-11 23:55:00,269,1.83,USD,online_services,card,BR,desktop,1,0
3169,2026-01-12 00:00:00,823,12.47,USD,groceries,card,CL,mobile,1,1
3170,2026-01-12 00:05:00,607,99.57,USD,entertainment,card,MX,mobile,1,0
3171,2026-01-12 00:10:00,629,90.29,USD,online_services,pix,BR,mobile,0,0
3172,2026-01-12 00:15:00,939,48.15,USD,electronics,pix,US,mobile,1,0
3173,2026-01-12 00:20:00,432,80.01,USD,electronics,card,BR,mobile,0,0
3174,2026-01-12 00:25:00,345,41.06,USD,restaurants,pix,CL,mobile,1,0
3175,2026-01-12 00:30:00,995,57.71,USD,online_services,bank_transfer,BR,tablet,1,0
3176,2026-01-12 00:35:00,558,24.15,USD,online_services,card,CL,mobile,1,1
3177,2026-01-12 00:40:00,615,37.18,USD,electronics,pix,BR,mobile,0,0
3178,2026-01-12 00:45:00,297,17.6,USD,entertainment,card,US,mobile,1,0
3179,2026-01-12 00:50:00,216,117.15,USD,utilities,pix,US,mobile,1,0
3180,2026-01-12 00:55:00,170,151.65,USD,transport,pix,AR,mobile,1,0
3181,2026-01-12 01:00:00,224,131.62,USD,groceries,card,AR,mobile,1,0
3182,2026-01-12 01:05:00,196,22.02,USD,restaurants,pix,CL,mobile,1,0
3183,2026-01-12 01:10:00,747,12.76,USD,online_services,pix,AR,tablet,1,1
3184,2026-01-12 01:15:00,58,118.74,USD,utilities,card,AR,mobile,1,0
3185,2026-01-12 01:20:00,630,57.05,USD,groceries,bank_transfer,AR,mobile,0,0
3186,2026-01-12 01:25:00,950,46.0,USD,utilities,bank_transfer,US,mobile,1,0
3187,2026-01-12 01:30:00,766,17.57,USD,online_services,pix,CL,tablet,1,0
3188,2026-01-12 01:35:00,403,50.69,USD,travel,card,BR,mobile,1,0
3189,2026-01-12 01:40:00,60,11.19,USD,electronics,card,US,mobile,1,0
3190,2026-01-12 01:45:00,835,62.43,USD,online_services,card,BR,desktop,0,0
3191,2026-01-12 01:50:00,4,131.48,USD,utilities,card,BR,mobile,1,0
3192,2026-01-12 01:55:00,682,169.19,USD,electronics,pix,PT,mobile,1,0
3193,2026-01-12 02:00:00,671,67.26,USD,electronics,digital_wallet,BR,mobile,0,0
3194,2026-01-12 02:05:00,192,8.31,USD,online_services,card,BR,mobile,0,0
3195,2026-01-12 02:10:00,740,40.34,USD,online_services,pix,AR,mobile,1,0
3196,2026-01-12 02:15:00,176,281.37,USD,entertainment,pix,MX,mobile,1,0
3197,2026-01-12 02:20:00,226,13.89,USD,entertainment,pix,BR,desktop,1,0
3198,2026-01-12 02:25:00,812,31.21,USD,entertainment,bank_transfer,AR,mobile,1,0
3199,2026-01-12 02:30:00,980,136.12,USD,transport,card,BR,mobile,0,0
3200,2026-01-12 02:35:00,265,61.38,USD,online_services,pix,BR,mobile,0,0
3201,2026-01-12 02:40:00,922,395.5,USD,transport,card,BR,mobile,0,0
3202,2026-01-12 02:45:00,914,15.91,USD,utilities,card,BR,desktop,0,0
3203,2026-01-12 02:50:00,770,12.31,USD,utilities,pix,US,mobile,1,0
3204,2026-01-12 02:55:00,141,112.63,USD,transport,card,CL,mobile,1,0
3205,2026-01-12 03:00:00,300,10.02,USD,utilities,card,MX,desktop,1,0
3206,2026-01-12 03:05:00,678,27.2,USD,utilities,card,US,mobile,1,0
3207,2026-01-12 03:10:00,1000,31.01,USD,electronics,card,US,mobile,1,1
3208,2026-01-12 03:15:00,815,93.32,USD,travel,card,CO,desktop,1,0
3209,2026-01-12 03:20:00,421,61.21,USD,travel,card,BR,mobile,1,0
3210,2026-01-12 03:25:00,236,52.3,USD,groceries,card,MX,mobile,1,0
3211,2026-01-12 03:30:00,961,22.14,USD,travel,pix,AR,mobile,1,0
3212,2026-01-12 03:35:00,277,111.61,USD,entertainment,pix,BR,mobile,0,0
3213,2026-01-12 03:40:00,343,1855.34,USD,travel,digital_wallet,BR,desktop,1,0
3214,2026-01-12 03:45:00,965,66.11,USD,electronics,digital_wallet,BR,mobile,0,1
3215,2026-01-12 03:50:00,562,36.59,USD,travel,bank_transfer,AR,mobile,1,0
3216,2026-01-12 03:55:00,265,9.04,USD,travel,pix,MX,desktop,1,0
3217,2026-01-12 04:00:00,6,17.51,USD,online_services,card,AR,mobile,1,0
3218,2026-01-12 04:05:00,430,26.74,USD,electronics,card,BR,mobile,1,0
3219,2026-01-12 04:10:00,987,19.4,USD,restaurants,digital_wallet,BR,mobile,0,0
3220,2026-01-12 04:15:00,433,32.59,USD,groceries,digital_wallet,US,mobile,1,0
3221,2026-01-12 04:20:00,700,195.98,USD,utilities,pix,BR,mobile,0,0
3222,2026-01-12 04:25:00,254,115.26,USD,restaurants,pix,BR,mobile,0,0
3223,2026-01-12 04:30:00,776,28.25,USD,electronics,card,CO,mobile,1,0
3224,2026-01-12 04:35:00,776,9.89,USD,utilities,card,MX,mobile,1,0
3225,2026-01-12 04:40:00,609,126.14,USD,restaurants,pix,AR,desktop,1,0
3226,2026-01-12 04:45:00,772,31.53,USD,restaurants,card,CL,mobile,1,0
3227,2026-01-12 04:50:00,579,5.89,USD,entertainment,pix,BR,desktop,1,0
3228,2026-01-12 04:55:00,379,67.52,USD,entertainment,bank_transfer,US,mobile,1,0
3229,2026-01-12 05:00:00,738,92.36,USD,restaurants,bank_transfer,AR,mobile,0,0
3230,2026-01-12 05:05:00,836,2.93,USD,travel,bank_transfer,CO,mobile,1,0
3231,2026-01-12 05:10:00,842,14.52,USD,entertainment,card,BR,mobile,0,0
3232,2026-01-12 05:15:00,214,29.65,USD,restaurants,card,CL,desktop,1,0
3233,2026-01-12 05:20:00,677,69.03,USD,electronics,pix,BR,mobile,0,0
3234,2026-01-12 05:25:00,5,19.77,USD,transport,pix,AR,mobile,1,0
3235,2026-01-12 05:30:00,572,14.41,USD,online_services,digital_wallet,CL,mobile,0,0
3236,2026-01-12 05:35:00,572,68.52,USD,electronics,card,MX,mobile,1,0
3237,2026-01-12 05:40:00,364,20.73,USD,utilities,card,BR,mobile,1,0
3238,2026-01-12 05:45:00,995,56.94,USD,online_services,card,US,mobile,1,0
3239,2026-01-12 05:50:00,883,10.9,USD,restaurants,pix,BR,mobile,1,0
3240,2026-01-12 05:55:00,39,8.56,USD,online_services,card,AR,mobile,1,0
3241,2026-01-12 06:00:00,209,70.48,USD,groceries,card,BR,mobile,0,0
3242,2026-01-12 06:05:00,208,42.63,USD,electronics,card,BR,mobile,1,0
3243,2026-01-12 06:10:00,898,83.3,USD,restaurants,card,US,desktop,1,0
3244,2026-01-12 06:15:00,519,19.44,USD,groceries,pix,BR,mobile,0,0
3245,2026-01-12 06:20:00,729,14.95,USD,travel,card,US,mobile,1,0
3246,2026-01-12 06:25:00,810,129.12,USD,travel,bank_transfer,BR,tablet,1,0
3247,2026-01-12 06:30:00,768,7.22,USD,travel,pix,CL,mobile,1,0
3248,2026-01-12 06:35:00,90,115.75,USD,electronics,card,BR,mobile,1,0
3249,2026-01-12 06:40:00,141,124.03,USD,utilities,card,CL,tablet,1,0
3250,2026-01-12 06:45:00,396,78.26,USD,electronics,card,US,mobile,1,0
3251,2026-01-12 06:50:00,339,16.65,USD,travel,card,AR,mobile,1,0
3252,2026-01-12 06:55:00,748,14.64,USD,electronics,pix,BR,mobile,1,0
3253,2026-01-12 07:00:00,157,26.84,USD,restaurants,digital_wallet,MX,mobile,1,1
3254,2026-01-12 07:05:00,372,9.07,USD,entertainment,card,CO,desktop,1,1
3255,2026-01-12 07:10:00,237,12.66,USD,utilities,card,BR,mobile,0,0
3256,2026-01-12 07:15:00,189,63.1,USD,transport,bank_transfer,CL,desktop,1,0
3257,2026-01-12 07:20:00,173,63.39,USD,electronics,pix,CL,mobile,0,0
3258,2026-01-12 07:25:00,196,11.59,USD,online_services,card,CO,mobile,1,0
3259,2026-01-12 07:30:00,565,65.11,USD,restaurants,pix,BR,mobile,1,0
3260,2026-01-12 07:35:00,411,52.16,USD,electronics,card,BR,desktop,1,0
3261,2026-01-12 07:40:00,436,149.89,USD,transport,card,PT,mobile,1,0
3262,2026-01-12 07:45:00,480,58.51,USD,transport,digital_wallet,AR,mobile,1,0
3263,2026-01-12 07:50:00,742,95.45,USD,electronics,pix,AR,mobile,1,0
3264,2026-01-12 07:55:00,862,53.36,USD,online_services,card,PT,mobile,1,0
3265,2026-01-12 08:00:00,527,88.23,USD,groceries,digital_wallet,BR,mobile,1,0
3266,2026-01-12 08:05:00,643,9.14,USD,transport,card,BR,desktop,0,0
3267,2026-01-12 08:10:00,739,29.32,USD,utilities,card,CO,mobile,1,0
3268,2026-01-12 08:15:00,691,31.85,USD,groceries,digital_wallet,CO,mobile,1,0
3269,2026-01-12 08:20:00,135,25.95,USD,travel,pix,PT,mobile,1,0
3270,2026-01-12 08:25:00,983,51.62,USD,restaurants,bank_transfer,CL,mobile,1,0
3271,2026-01-12 08:30:00,165,62.45,USD,travel,card,BR,desktop,1,0
3272,2026-01-12 08:35:00,412,49.02,USD,entertainment,card,BR,desktop,0,0
3273,2026-01-12 08:40:00,653,27.75,USD,entertainment,digital_wallet,BR,mobile,0,0
3274,2026-01-12 08:45:00,404,15.87,USD,travel,card,US,desktop,1,0
3275,2026-01-12 08:50:00,244,99.2,USD,entertainment,bank_transfer,BR,desktop,1,0
3276,2026-01-12 08:55:00,924,46.98,USD,travel,bank_transfer,AR,mobile,1,0
3277,2026-01-12 09:00:00,72,11.96,USD,travel,card,BR,mobile,1,0
3278,2026-01-12 09:05:00,246,27.28,USD,groceries,bank_transfer,BR,mobile,0,0
3279,2026-01-12 09:10:00,993,5.79,USD,groceries,digital_wallet,BR,tablet,1,0
3280,2026-01-12 09:15:00,730,34.31,USD,restaurants,bank_transfer,CL,desktop,1,0
3281,2026-01-12 09:20:00,87,27.16,USD,travel,card,BR,mobile,1,0
3282,2026-01-12 09:25:00,755,18.64,USD,electronics,pix,PT,mobile,1,0
3283,2026-01-12 09:30:00,970,161.52,USD,transport,card,US,desktop,1,0
3284,2026-01-12 09:35:00,98,10.42,USD,electronics,card,BR,mobile,0,0
3285,2026-01-12 09:40:00,415,67.11,USD,online_services,digital_wallet,US,desktop,1,0
3286,2026-01-12 09:45:00,469,294.92,USD,electronics,digital_wallet,BR,mobile,1,0
3287,2026-01-12 09:50:00,132,97.25,USD,electronics,card,BR,mobile,1,0
3288,2026-01-12 09:55:00,201,32.09,USD,travel,pix,BR,mobile,1,0
3289,2026-01-12 10:00:00,174,10.65,USD,utilities,digital_wallet,MX,mobile,1,0
3290,2026-01-12 10:05:00,186,8.48,USD,entertainment,pix,CL,mobile,0,0
3291,2026-01-12 10:10:00,404,21.94,USD,online_services,card,BR,mobile,0,0
3292,2026-01-12 10:15:00,464,16.66,USD,entertainment,card,CO,desktop,1,0
3293,2026-01-12 10:20:00,238,16.13,USD,online_services,pix,CO,desktop,1,0
3294,2026-01-12 10:25:00,290,23.9,USD,travel,digital_wallet,CO,mobile,1,0
3295,2026-01-12 10:30:00,193,29.9,USD,travel,card,AR,mobile,1,0
3296,2026-01-12 10:35:00,797,53.8,USD,travel,card,MX,mobile,1,0
3297,2026-01-12 10:40:00,212,9.6,USD,electronics,bank_transfer,CL,mobile,1,0
3298,2026-01-12 10:45:00,908,16.74,USD,restaurants,bank_transfer,BR,mobile,1,0
3299,2026-01-12 10:50:00,539,28.23,USD,transport,digital_wallet,MX,mobile,1,0
3300,2026-01-12 10:55:00,803,27.24,USD,travel,bank_transfer,BR,mobile,0,0
3301,2026-01-12 11:00:00,637,207.77,USD,travel,pix,CO,desktop,1,0
3302,2026-01-12 11:05:00,267,41.77,USD,restaurants,digital_wallet,CL,mobile,1,0
3303,2026-01-12 11:10:00,602,6.6,USD,utilities,pix,BR,mobile,0,0
3304,2026-01-12 11:15:00,275,50.31,USD,entertainment,pix,BR,desktop,1,0
3305,2026-01-12 11:20:00,119,57.15,USD,travel,card,CL,mobile,0,0
3306,2026-01-12 11:25:00,255,29.22,USD,electronics,pix,MX,mobile,1,0
3307,2026-01-12 11:30:00,276,9.84,USD,travel,card,MX,mobile,1,0
3308,2026-01-12 11:35:00,136,192.11,USD,travel,bank_transfer,CL,mobile,1,0
3309,2026-01-12 11:40:00,24,11.36,USD,electronics,card,BR,mobile,1,0
3310,2026-01-12 11:45:00,944,64.12,USD,utilities,card,BR,desktop,0,0
3311,2026-01-12 11:50:00,514,40.45,USD,restaurants,digital_wallet,CO,mobile,1,0
3312,2026-01-12 11:55:00,403,60.39,USD,transport,bank_transfer,BR,desktop,1,0
3313,2026-01-12 12:00:00,930,182.52,USD,electronics,bank_transfer,CO,mobile,1,0
3314,2026-01-12 12:05:00,225,58.07,USD,groceries,pix,BR,mobile,0,0
3315,2026-01-12 12:10:00,403,18.94,USD,groceries,card,BR,mobile,1,0
3316,2026-01-12 12:15:00,847,100.08,USD,online_services,card,CL,mobile,1,0
3317,2026-01-12 12:20:00,633,17.62,USD,utilities,bank_transfer,CL,tablet,1,1
3318,2026-01-12 12:25:00,400,39.0,USD,transport,bank_transfer,CL,mobile,1,0
3319,2026-01-12 12:30:00,256,9.09,USD,transport,card,BR,desktop,0,0
3320,2026-01-12 12:35:00,36,11.78,USD,electronics,card,MX,mobile,1,0
3321,2026-01-12 12:40:00,86,34.86,USD,entertainment,card,AR,tablet,1,1
3322,2026-01-12 12:45:00,162,47.85,USD,transport,pix,CO,mobile,1,0
3323,2026-01-12 12:50:00,787,6.04,USD,groceries,card,CL,mobile,1,0
3324,2026-01-12 12:55:00,640,54.45,USD,electronics,card,BR,desktop,0,0
3325,2026-01-12 13:00:00,434,14.59,USD,travel,card,CL,mobile,1,0
3326,2026-01-12 13:05:00,783,119.07,USD,travel,pix,AR,desktop,1,0
3327,2026-01-12 13:10:00,161,23.29,USD,restaurants,pix,AR,mobile,1,0
3328,2026-01-12 13:15:00,211,10.77,USD,utilities,card,CL,mobile,1,0
3329,2026-01-12 13:20:00,393,35.72,USD,entertainment,card,BR,mobile,1,0
3330,2026-01-12 13:25:00,918,13.25,USD,entertainment,card,US,mobile,1,0
3331,2026-01-12 13:30:00,615,117.79,USD,online_services,pix,BR,mobile,0,0
3332,2026-01-12 13:35:00,851,33.13,USD,travel,card,BR,desktop,0,0
3333,2026-01-12 13:40:00,249,28.45,USD,travel,digital_wallet,CO,mobile,1,0
3334,2026-01-12 13:45:00,849,59.85,USD,utilities,card,BR,desktop,0,0
3335,2026-01-12 13:50:00,73,12.12,USD,utilities,bank_transfer,PT,mobile,1,0
3336,2026-01-12 13:55:00,228,9.12,USD,utilities,card,BR,mobile,0,0
3337,2026-01-12 14:00:00,524,49.82,USD,entertainment,pix,BR,mobile,0,0
3338,2026-01-12 14:05:00,51,11.03,USD,groceries,pix,BR,tablet,0,0
3339,2026-01-12 14:10:00,859,11.02,USD,transport,card,BR,mobile,0,0
3340,2026-01-12 14:15:00,868,76.46,USD,travel,card,BR,desktop,1,0
3341,2026-01-12 14:20:00,542,55.98,USD,electronics,card,BR,mobile,1,0
3342,2026-01-12 14:25:00,306,9.45,USD,groceries,pix,BR,mobile,0,0
3343,2026-01-12 14:30:00,99,17.83,USD,transport,digital_wallet,BR,desktop,1,0
3344,2026-01-12 14:35:00,619,13.41,USD,transport,pix,BR,mobile,1,0
3345,2026-01-12 14:40:00,538,195.65,USD,groceries,pix,BR,mobile,1,0
3346,2026-01-12 14:45:00,760,81.94,USD,utilities,card,BR,mobile,1,0
3347,2026-01-12 14:50:00,603,21.74,USD,electronics,pix,BR,mobile,0,0
3348,2026-01-12 14:55:00,129,58.92,USD,utilities,pix,BR,desktop,1,0
3349,2026-01-12 15:00:00,122,8.53,USD,utilities,card,BR,mobile,1,0
3350,2026-01-12 15:05:00,781,16.9,USD,online_services,card,BR,mobile,0,0
3351,2026-01-12 15:10:00,160,36.78,USD,online_services,card,BR,mobile,1,1
3352,2026-01-12 15:15:00,939,52.05,USD,electronics,card,US,mobile,1,0
3353,2026-01-12 15:20:00,106,30.04,USD,restaurants,digital_wallet,BR,desktop,0,0
3354,2026-01-12 15:25:00,729,42.44,USD,groceries,card,BR,mobile,1,0
3355,2026-01-12 15:30:00,976,35.81,USD,travel,card,CL,tablet,1,1
3356,2026-01-12 15:35:00,442,28.12,USD,restaurants,card,AR,mobile,1,0
3357,2026-01-12 15:40:00,57,24.63,USD,restaurants,card,BR,mobile,1,0
3358,2026-01-12 15:45:00,877,21.62,USD,restaurants,card,MX,mobile,1,0
3359,2026-01-12 15:50:00,188,41.76,USD,transport,card,CO,desktop,1,0
3360,2026-01-12 15:55:00,528,49.94,USD,transport,card,PT,mobile,1,0
3361,2026-01-12 16:00:00,985,40.38,USD,transport,card,US,mobile,1,0
3362,2026-01-12 16:05:00,745,10.19,USD,travel,bank_transfer,AR,mobile,1,0
3363,2026-01-12 16:10:00,47,12.2,USD,online_services,pix,CL,tablet,1,0
3364,2026-01-12 16:15:00,821,49.35,USD,entertainment,pix,BR,mobile,1,0
